公金支出情報（令和　８年　１月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
政策企画局,戦略広報部,戦略広報課,令和08年01月28日,一般会計,総務費,政策企画費,広報広聴費,役務費,R7都提供番組都政情報を発信する番組制作放送委託12月,"13,922,902 "
政策企画局,戦略広報部,戦略広報課,令和08年01月28日,一般会計,総務費,政策企画費,広報広聴費,委託料,R7都提供番組都政情報を発信する番組制作放送委託12月,"577,500 "
政策企画局,戦略広報部,戦略広報課,令和08年01月28日,一般会計,総務費,政策企画費,広報広聴費,役務費,令和７年度海外報道ニュースの視聴に係る支出(12月分),"660,330 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,Ｒ７ＣＨＴＶ業務用プロバイダ契約に伴う支出,"1,100 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,旅費　普通旅費,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"2,816,627 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(ﾌﾗﾝｽ・ｲﾀﾘｱ),"164,090 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,委託料,職員の海外出張旅費の支出について(ﾌﾗﾝｽ・ｲﾀﾘｱ),"6,130,598 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"50,000 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"51,290 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"78,120 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"50,000 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,役務費,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"22,390 "
政策企画局,戦略広報部,戦略広報課,令和08年01月30日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,職員の海外出張旅費の支出について(ﾌﾗﾝｽ･ｲﾀﾘｱ),"99,320 "
政策企画局,戦略広報部,報道課,令和08年01月09日,一般会計,総務費,政策企画費,広報広聴費,使用料及賃借料,記者会見室放送設備等の借入に要する支出（１２月分）,"917,290 "
政策企画局,戦略広報部,報道課,令和08年01月13日,一般会計,総務費,政策企画費,広報広聴費,役務費,共同通信スクリーンニュースの受信（令和７年度）,"968,000 "
政策企画局,戦略広報部,報道課,令和08年01月13日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,日刊紙の購読,"107,460 "
政策企画局,戦略広報部,報道課,令和08年01月13日,一般会計,総務費,政策企画費,広報広聴費,役務費,時事ゼネラルニュースの受信（令和７年度）の支出,"803,000 "
政策企画局,戦略広報部,報道課,令和08年01月16日,一般会計,総務費,政策企画費,広報広聴費,需用費　一般需用費,少額支払案件に係る前渡金（一般需要費１月分）,"1,760 "
