公金支出情報（令和　７年　６月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月20日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,R7.インターネット接続料金の支払い（５月分）,"6,028"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月20日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"2,938"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月20日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"63,604"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月20日,一般会計,環境費,環境保全費,気候変動対策費,需用費　光熱水費,６月分  公共料金支払,"60,279"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月23日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,需用費　一般需用費,令和７年度　利用者弁当の買入れ（単価契約）　５月分,"68,200"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月26日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,Microsoft365の支払い（５月分）,"1,631"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月26日,一般会計,福祉費,福祉管理費,管理費,報償費,産業医報酬の支出,"54,004"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月26日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"6,562"
福祉局,多摩総合精神保健福祉センター,事務室,令和7年6月30日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"18,567"
福祉局,精神保健福祉センター,,令和7年6月2日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"33,569"
福祉局,精神保健福祉センター,,令和7年6月2日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"23,262"
福祉局,精神保健福祉センター,,令和7年6月4日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,需用費　一般需用費,令和7年度　複数の少額支払に係る前渡金の支出　6月分,"33,525"
福祉局,精神保健福祉センター,,令和7年6月4日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,令和7年度　複数の少額支払に係る前渡金の支出　6月分,"14,620"
福祉局,精神保健福祉センター,,令和7年6月4日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,使用料及賃借料,令和7年度　複数の少額支払に係る前渡金の支出　6月分,"42,840"
福祉局,精神保健福祉センター,,令和7年6月4日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,旅費　特別旅費,旅費の支出（旅費電算外職員５月分）,"1,683"
福祉局,精神保健福祉センター,,令和7年6月5日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,旅費　普通旅費,精神保健福祉巡回相談旅費(母島及び父島）,"367,192"
福祉局,精神保健福祉センター,,令和7年6月6日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,使用料及賃借料,ネットワークハードディスク等の借り入れ　5月分,"47,630"
福祉局,精神保健福祉センター,,令和7年6月6日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,委託料,昇降機保守点検委託　5月分,"53,350"
福祉局,精神保健福祉センター,,令和7年6月6日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,需用費　光熱水費,６月分  公共料金支払,939
福祉局,精神保健福祉センター,,令和7年6月9日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,委託料,建物清掃委託　5月分,"177,100"
福祉局,精神保健福祉センター,,令和7年6月10日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,委託料,無線呼出警備委託　5月分,"6,600"
福祉局,精神保健福祉センター,,令和7年6月10日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,委託料,建物警備委託　5月分,"24,200"
福祉局,精神保健福祉センター,,令和7年6月10日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,報償費,事例検討会、思春期、ﾃﾞｲｹｱﾌﾟﾛｸﾞﾗﾑ謝礼支出（５月分）,"354,314"
福祉局,精神保健福祉センター,,令和7年6月10日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,報償費,依存症家族教室及び回復支援ﾌﾟﾛｸﾞﾗﾑ謝礼支出(５月分),"135,915"
福祉局,精神保健福祉センター,,令和7年6月11日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,IP無線機通信料金の支出 4月分,"15,730"
福祉局,精神保健福祉センター,,令和7年6月11日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,需用費　一般需用費,雑誌等の購入（概算契約）　　5月分,"25,869"
福祉局,精神保健福祉センター,,令和7年6月13日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,需用費　光熱水費,６月分  公共料金支払,"132,129"
福祉局,精神保健福祉センター,,令和7年6月16日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,旅費　普通旅費,精神保健福祉巡回相談旅費(母島及び父島）の追給,"2,000"
福祉局,精神保健福祉センター,,令和7年6月17日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,需用費　一般需用費,複写サービスに関する契約（単価契約）　5月分,"17,160"
福祉局,精神保健福祉センター,,令和7年6月18日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,旅費　普通旅費,精神保健福祉巡回相談旅費(利島大島間　航空費）,"14,740"
福祉局,精神保健福祉センター,,令和7年6月19日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,IP無線機通信料金の支出　5月分,"15,730"
福祉局,精神保健福祉センター,,令和7年6月19日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,報償費,依存症家族教室謝礼の支出（６月１９日実施分）,"28,500"
福祉局,精神保健福祉センター,,令和7年6月25日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,旅費　普通旅費,精神保健福祉巡回相談旅費(大島利島間　航空費）,"14,740"
福祉局,精神保健福祉センター,,令和7年6月25日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,報償費,法律問題事例検討会第１回に要した謝礼の支出,"24,603"
福祉局,精神保健福祉センター,,令和7年6月30日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"37,144"
福祉局,精神保健福祉センター,,令和7年6月30日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"7,508"
福祉局,精神保健福祉センター,,令和7年6月30日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"5,506"
福祉局,精神保健福祉センター,,令和7年6月30日,一般会計,福祉費,障害者施策推進費,精神保健福祉費,役務費,６月分  公共料金支払,"22,184"
中央卸売市場,管理部,総務課,令和7年6月6日,と場会計,と場事業費,と場事業費,運営費,役務費,指定医師の診断書料の支出について,"9,370"
中央卸売市場,管理部,総務課,令和7年6月6日,と場会計,と場事業費,と場事業費,運営費,役務費,令和７年度指定医師診断書作成に係る経費支出(6月分),"5,500"
中央卸売市場,管理部,総務課,令和7年6月24日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和７年度NHK放送受信料の支払について,"65,216"
中央卸売市場,食肉市場,管理課,令和7年6月2日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,部落解放第５７回東日本研究集会参加,"8,000"
中央卸売市場,食肉市場,管理課,令和7年6月2日,と場会計,と場事業費,と場事業費,運営費,役務費,携帯電話料金（と場会計分）の支出について（4月分）,"7,379"
中央卸売市場,食肉市場,管理課,令和7年6月3日,と場会計,と場事業費,と場事業費,運営費,使用料及賃借料,チケットによるタクシーの利用料金の支出,"26,649"
中央卸売市場,食肉市場,管理課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,役務費,食肉市場産業廃棄物（金属くず等）の収集運搬・処分委,"151,800"
中央卸売市場,食肉市場,管理課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場産業廃棄物（金属くず等）の収集運搬・処分委,"647,680"
中央卸売市場,食肉市場,管理課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場資源ごみ管理処分委託（単価契約）,"31,563"
中央卸売市場,食肉市場,管理課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場埋設排水管脂除去調査清掃作業委託（単価契約,"415,030"
中央卸売市場,食肉市場,管理課,令和7年6月6日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場リサイクル棟他管理清掃委託,"461,859"
中央卸売市場,食肉市場,管理課,令和7年6月6日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場消毒槽等衛生維持管理委託,"347,679"
中央卸売市場,食肉市場,管理課,令和7年6月9日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場大動物棟脂シューター高圧洗浄清掃作業委託,"465,850"
中央卸売市場,食肉市場,管理課,令和7年6月10日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場保健室業務委託,"454,956"
中央卸売市場,食肉市場,管理課,令和7年6月11日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場大・小動物病畜と室清掃消毒作業委託（単価,"426,398"
中央卸売市場,食肉市場,管理課,令和7年6月13日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,高圧洗浄機の修理,"171,600"
中央卸売市場,食肉市場,管理課,令和7年6月13日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場大洗い場衛生管理委託,"870,441"
中央卸売市場,食肉市場,管理課,令和7年6月13日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場産業廃棄物（動物系固形不要物）収集委託（単,"983,856"
中央卸売市場,食肉市場,管理課,令和7年6月16日,と場会計,と場事業費,と場事業費,運営費,報償費,安全衛生管理業務の委任,"66,480"
中央卸売市場,食肉市場,管理課,令和7年6月16日,一般会計,保健医療費,健康安全費,食品保健費,報償費,安全衛生管理（産業医）業務の委任,"14,521"
中央卸売市場,食肉市場,管理課,令和7年6月16日,と場会計,と場事業費,と場事業費,運営費,役務費,食肉市場産業廃棄物（汚泥）収集運搬委託（単価契約）,"2,773,694"
中央卸売市場,食肉市場,管理課,令和7年6月16日,と場会計,と場事業費,と場事業費,運営費,役務費,食肉市場産業廃棄物(動物系固形不要物)運搬委託（単価,"1,141,796"
中央卸売市場,食肉市場,管理課,令和7年6月17日,と場会計,と場事業費,と場事業費,運営費,役務費,食肉市場産業廃棄物（ペットボトル）の収集運搬・処分,"23,889"
中央卸売市場,食肉市場,管理課,令和7年6月17日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場産業廃棄物（ペットボトル）の収集運搬・処分,"23,886"
中央卸売市場,食肉市場,管理課,令和7年6月18日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場と室清掃及び消毒作業委託,"7,056,838"
中央卸売市場,食肉市場,管理課,令和7年6月18日,と場会計,と場事業費,と場事業費,運営費,需用費　光熱水費,令和７年度高度処理水供給料（６月分）,"5,690,305"
中央卸売市場,食肉市場,管理課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,旅費　普通旅費,部落解放第57回東日本研究集会参加に係る旅費の支出,"37,960"
中央卸売市場,食肉市場,管理課,令和7年6月19日,一般会計,総務費,総務管理費,人権対策費,旅費　普通旅費,部落解放第57回東日本研究集会参加に係る旅費の支出,"10,700"
中央卸売市場,食肉市場,管理課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場産業廃棄物（汚泥）処分委託（単価契約）,"14,660,954"
中央卸売市場,食肉市場,管理課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,役務費,第一種衛生管理者資格免許登録に係る経費の支出,"1,500"
中央卸売市場,食肉市場,管理課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場産業廃棄物（動物系固形不要物）処分委託（単,"10,651,990"
中央卸売市場,食肉市場,管理課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,使用料及賃借料,チケットによるタクシーの利用料金の支出,"5,540"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場保健室業務委託,"433,290"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場リサイクル棟他管理清掃委託,"473,176"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場消毒槽等衛生維持管理委託,"331,108"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,役務費,食肉市場大動物個体管理等委託（単価契約）,"2,756,925"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,役務費,食肉市場事業系一般廃棄物（可燃ごみ）収集運搬委託（,"3,449,771"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場事業系一般廃棄物（可燃ごみ）収集運搬委託（,"3,563,700"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和７年度電話利用料（と場分）（６月分）,"65,272"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和７年度電気料のと場分支払いについて（６月分）,"12,809,795"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場大・小動物病畜と室清掃消毒作業委託,"408,223"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和７年度ガス料のと場分支払いについて（６月分）,"17,402,679"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和７年度水道料のと場分支払いについて（６月分）,"72,602,983"
中央卸売市場,食肉市場,管理課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和７年度地域冷暖房使用料（と場分）（６月分）,"3,336,038"
中央卸売市場,食肉市場,管理課,令和7年6月24日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,ゴム製胸当てズボンの購入,"1,537,250"
中央卸売市場,食肉市場,管理課,令和7年6月24日,と場会計,と場事業費,と場事業費,運営費,旅費　普通旅費,令和７年５月分確定払旅費の支出について(と場会計),"3,602"
中央卸売市場,食肉市場,管理課,令和7年6月25日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場資源ごみ管理処分委託（単価契約）,"30,443"
中央卸売市場,食肉市場,管理課,令和7年6月25日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場構内バキューム作業委託（単価契約）,"327,772"
中央卸売市場,食肉市場,管理課,令和7年6月26日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場ねずみ調査・駆除作業委託,"370,763"
中央卸売市場,食肉市場,管理課,令和7年6月26日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場大洗い場衛生管理委託,"828,983"
中央卸売市場,食肉市場,管理課,令和7年6月26日,と場会計,と場事業費,と場事業費,運営費,役務費,携帯電話料金（と場会計分）の支出について,"7,379"
中央卸売市場,食肉市場,管理課,令和7年6月30日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場建物清掃委託,"1,785,148"
中央卸売市場,食肉市場,設備課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場センタービルエスカレーター設備定期点検保守,"93,170"
中央卸売市場,食肉市場,設備課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,リミットスイッチほか３１点の購入,"1,156,210"
中央卸売市場,食肉市場,設備課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場小動物棟炭酸ガス麻酔設備点検委託,"2,023,340"
中央卸売市場,食肉市場,設備課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場水処理センター運転管理委託,"6,381,540"
中央卸売市場,食肉市場,設備課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,スタンダードタイプ近接センサほか３５点の購入,"963,264"
中央卸売市場,食肉市場,設備課,令和7年6月6日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場水処理センター脱臭剤取替点検委託,"2,022,130"
中央卸売市場,食肉市場,設備課,令和7年6月9日,と場会計,と場事業費,と場事業費,運営費,負担金補助及交付金,令和7年度汚染負荷量賦課金の申告・農夫について,"12,200"
中央卸売市場,食肉市場,設備課,令和7年6月9日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,アルゴンガスほか１点の購入,"21,593"
中央卸売市場,食肉市場,設備課,令和7年6月9日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場小動物棟特殊機械設備定期点検保守委託,"2,416,700"
中央卸売市場,食肉市場,設備課,令和7年6月10日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,高分子凝集剤の買入れ（単価契約）,"1,233,232"
中央卸売市場,食肉市場,設備課,令和7年6月10日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,食肉市場水処理センター防腐剤の買入れ（単価契約）,"465,080"
中央卸売市場,食肉市場,設備課,令和7年6月11日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,油圧ホース７点の購入,"566,500"
中央卸売市場,食肉市場,設備課,令和7年6月11日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,蛍光管ほか１９点の買入れ,"644,446"
中央卸売市場,食肉市場,設備課,令和7年6月12日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,７食肉市場大動物棟Ａﾗｲﾝと室出入口桝蓋ほか補修工事,"2,137,300"
中央卸売市場,食肉市場,設備課,令和7年6月12日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,７食肉市場大動物けい留所柵扉その他補修工事,"1,926,100"
中央卸売市場,食肉市場,設備課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場水処理センターエレベーター定期点検保守委託,"70,400"
中央卸売市場,食肉市場,設備課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場内蔵搬送設備点検委託,"621,500"
中央卸売市場,食肉市場,設備課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場大動物特殊機械設備定期点検保守委託,"10,331,200"
中央卸売市場,食肉市場,設備課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場水処理センター水質その他測定委託,"157,102"
中央卸売市場,食肉市場,設備課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場水処理センター運転管理委託,"6,564,580"
中央卸売市場,食肉市場,設備課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場水処理センター脱臭剤取替点検委託,"3,001,350"
中央卸売市場,食肉市場,設備課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,液化炭酸ガスの買入れ（単価契約）,"598,169"
中央卸売市場,食肉市場,設備課,令和7年6月24日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,７食肉市場大動物棟１階ほか塗床補修工事,"2,486,000"
中央卸売市場,食肉市場,設備課,令和7年6月26日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場小動物棟炭酸ガス麻酔設備点検委託,"2,206,600"
中央卸売市場,食肉市場,設備課,令和7年6月27日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場小動物棟特殊機械設備定期点検保守委託,"2,321,000"
中央卸売市場,食肉市場,設備課,令和7年6月30日,と場会計,と場事業費,と場事業費,運営費,委託料,食肉市場センタービルほかエレベーター定期点検保守,"50,600"
中央卸売市場,食肉市場,作業第一課,令和7年6月4日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,食肉市場空包の買入れ（単価契約）,"818,400"
中央卸売市場,食肉市場,作業第一課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,ナイフ研磨機用部品の購入,"689,700"
中央卸売市場,食肉市場,作業第一課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,硬膜除去機の修理（S/N88333）,"612,150"
中央卸売市場,食肉市場,作業第一課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,ウエス外1点の購入,"294,800"
中央卸売市場,食肉市場,作業第一課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,バンドソー用ブレードの購入,"660,000"
中央卸売市場,食肉市場,作業第一課,令和7年6月10日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,牛テール汚染防止袋の購入,"954,800"
中央卸売市場,食肉市場,作業第一課,令和7年6月13日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,ナイフ研磨機用部品の購入,"359,370"
中央卸売市場,食肉市場,作業第一課,令和7年6月13日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,袋付き結さつバンドの購入,"919,600"
中央卸売市場,食肉市場,作業第一課,令和7年6月17日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,潤滑油の購入,"540,320"
中央卸売市場,食肉市場,作業第一課,令和7年6月17日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,液体洗剤の購入,"478,500"
中央卸売市場,食肉市場,作業第一課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,牛テール袋の購入,"660,000"
中央卸売市場,食肉市場,作業第一課,令和7年6月23日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,曲りナイフほか2点の購入,"719,994"
中央卸売市場,食肉市場,作業第二課,令和7年6月2日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,食肉加工用手袋の購入,"1,221,440"
中央卸売市場,食肉市場,作業第二課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,洗濯機外１点の修理,"55,000"
中央卸売市場,食肉市場,作業第二課,令和7年6月5日,と場会計,と場事業費,と場事業費,運営費,役務費,貸与被服の洗濯委託（単価契約）,"78,650"
中央卸売市場,食肉市場,作業第二課,令和7年6月6日,と場会計,と場事業費,と場事業費,運営費,役務費,作業衣の洗濯委託（単価契約）,"1,202,364"
中央卸売市場,食肉市場,作業第二課,令和7年6月10日,と場会計,と場事業費,と場事業費,運営費,役務費,フットカッター刃の研磨委託,"493,900"
中央卸売市場,食肉市場,作業第二課,令和7年6月12日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,ペニシリンの購入,"12,320"
中央卸売市場,食肉市場,作業第二課,令和7年6月19日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,接額器金具外３点の購入,"1,321,100"
中央卸売市場,食肉市場,作業第二課,令和7年6月25日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,消臭剤外７点の購入,"523,095"
中央卸売市場,食肉市場,作業第二課,令和7年6月25日,と場会計,と場事業費,と場事業費,運営費,備品購入費,消臭剤外７点の購入,"462,660"
中央卸売市場,食肉市場,業務衛生課,令和7年6月11日,と場会計,と場事業費,と場事業費,運営費,需用費　一般需用費,キャビネット　外　１０点の購入,"414,348"
建設局,総務部,総務課,令和7年6月3日,一般会計,土木費,土木管理費,管理費,旅費　普通旅費,内国出張旅費の支出について（令和7年5月分・紙支給）,"2,430"
建設局,総務部,総務課,令和7年6月6日,一般会計,土木費,土木管理費,管理費,需用費　一般需用費,新聞「朝日新聞」ほか6点の購入（5月分支払）,"119,640"
建設局,総務部,総務課,令和7年6月6日,一般会計,土木費,道路橋梁費,管理費,需用費　一般需用費,新聞「朝日新聞」ほか6点の購入（5月分支払）,"27,980"
建設局,総務部,総務課,令和7年6月6日,一般会計,土木費,道路橋梁費,街路整備費,需用費　一般需用費,新聞「朝日新聞」ほか6点の購入（5月分支払）,"27,980"
建設局,総務部,総務課,令和7年6月6日,一般会計,土木費,道路橋梁費,道路整備費,需用費　一般需用費,新聞「朝日新聞」ほか6点の購入（5月分支払）,"27,980"
建設局,総務部,総務課,令和7年6月6日,一般会計,土木費,公園霊園費,管理費,需用費　一般需用費,新聞「朝日新聞」ほか6点の購入（5月分支払）,"27,980"
建設局,総務部,総務課,令和7年6月6日,一般会計,土木費,河川海岸費,管理費,需用費　一般需用費,新聞「朝日新聞」ほか6点の購入（5月分支払）,"27,980"
建設局,総務部,総務課,令和7年6月10日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,ＡＥＤ及び収納ボックスの借入（５月分）,"30,250"
建設局,総務部,総務課,令和7年6月10日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,８００MHz帯デジタルＭＣＡ無線機の借入れ（５月分）,"1,320,858"
建設局,総務部,総務課,令和7年6月10日,一般会計,土木費,土木管理費,管理費,役務費,８００MHz帯デジタルＭＣＡ無線機の借入れ（５月分）,"561,330"
建設局,総務部,総務課,令和7年6月13日,一般会計,土木費,土木管理費,管理費,旅費　普通旅費,内国出張旅費（予約金）の支出（小笠原支庁：計理課）,"401,700"
建設局,総務部,総務課,令和7年6月13日,一般会計,土木費,土木管理費,管理費,役務費,内国出張旅費（予約金）の支出（小笠原支庁：計理課）,880
建設局,総務部,総務課,令和7年6月17日,一般会計,土木費,土木管理費,管理費,旅費　普通旅費,内国出張旅費の支出について（令和7年5月②・紙支給）,"1,425"
建設局,総務部,総務課,令和7年6月18日,一般会計,土木費,土木管理費,管理費,旅費　普通旅費,内国出張旅費の支出について（三宅支庁：道路監）,"56,398"
建設局,総務部,総務課,令和7年6月19日,一般会計,土木費,土木管理費,管理費,負担金補助及交付金,令和７年度電波利用料の支払い（防災行政無線）,"10,600"
建設局,総務部,総務課,令和7年6月19日,一般会計,土木費,土木管理費,管理費,負担金補助及交付金,令和７年度会費の支払いについて,"45,000"
建設局,総務部,総務課,令和7年6月24日,一般会計,土木費,土木管理費,庁舎整備費,役務費,ＮＴＴ回線使用料の支出（５月使用分）,"162,800"
建設局,総務部,総務課,令和7年6月27日,一般会計,土木費,土木管理費,管理費,委託料,「東京都建設局概要2025（英語版）」版下作成委託,"268,400"
建設局,総務部,総務課,令和7年6月27日,一般会計,土木費,土木管理費,管理費,委託料,東京のまちづくり版下作成委託の支払いについて,"77,000"
建設局,総務部,用度課,令和7年6月2日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,ETCによる有料道路通行料の支払い(4月分),"48,660"
建設局,総務部,用度課,令和7年6月2日,一般会計,土木費,土木管理費,管理費,役務費,６月分  公共料金支払,"79,349"
建設局,総務部,用度課,令和7年6月3日,一般会計,土木費,土木管理費,管理費,需用費　一般需用費,複写サービス総務部その3の支出（4月分）,"23,401"
建設局,総務部,用度課,令和7年6月3日,一般会計,土木費,土木管理費,管理費,役務費,事業系有料ごみ処理券の購入に伴う資金前渡及び清算,"4,400"
建設局,総務部,用度課,令和7年6月5日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,デジタルプリンター複合機の賃借,"44,330"
建設局,総務部,用度課,令和7年6月5日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,土地境界図面等管理端末の借入れ（その１）,"449,240"
建設局,総務部,用度課,令和7年6月5日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,土地境界図面等管理端末の借入れ（その２）,"487,520"
建設局,総務部,用度課,令和7年6月5日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,土地境界図面等管理端末及びマイクロスキャナーの借入,"463,540"
建設局,総務部,用度課,令和7年6月5日,一般会計,土木費,土木管理費,管理費,委託料,財産管理業務等に係る法律相談業務委託（5月分）,"29,937"
建設局,総務部,用度課,令和7年6月10日,一般会計,土木費,土木管理費,管理費,役務費,レターパックの購入に係る資金前渡（その１）,"4,300"
建設局,総務部,用度課,令和7年6月12日,一般会計,土木費,土木管理費,管理費,需用費　一般需用費,複写サービス総務部その2の支出(4月分),"121,981"
