公金支出情報（令和　７年　４月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,少額の前渡金の準備（役務費）,"100,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　一般需用費,常時必要とする資金の準備（緊急修繕）,"150,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,扶助費,常時必要とする資金の準備,"30,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,使用料及賃借料,常時必要とする資金の準備,"100,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　光熱水費,常時必要とする資金の準備,"100,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　一般需用費,常時必要とする資金の準備,"50,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,常時必要とする資金の準備,"120,000 "
福祉局,江東児童相談所,相談援助課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,使用料及賃借料,ホテル借り上げ費用の支出（４月１日チェックイン分）,"642,600 "
福祉局,江東児童相談所,相談援助課,令和07年04月24日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　一般需用費,トナーの買入れ,"71,115 "
福祉局,江東児童相談所,相談援助課,令和07年04月25日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,児童移送費の支出,"73,900 "
福祉局,江東児童相談所,相談援助課,令和07年04月28日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,利用料金の支出（サテライト・４月）,"8,208 "
福祉局,江東児童相談所,相談援助課,令和07年04月28日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　光熱水費,４月分  公共料金支払,"361,944 "
福祉局,練馬児童相談所,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　一般需用費,少額支払い案件に係る資金前渡について（一般需用費）,"200,000 "
福祉局,練馬児童相談所,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　光熱水費,常時必要とする経費の資金前渡について（光熱水費）,"10,000 "
福祉局,練馬児童相談所,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,扶助費,常時必要とする経費の資金前渡について（扶助費）,"20,000 "
福祉局,練馬児童相談所,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,使用料及賃借料,少額支払い案件に係る資金前渡（使用料及賃借料）,"20,000 "
福祉局,練馬児童相談所,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,少額支払い案件に係る資金前渡について（役務費）,"70,000 "
福祉局,練馬児童相談所,,令和07年04月16日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,東京都未成年後見人支援事業の実施に係る経費の支出,"26,650 "
福祉局,練馬児童相談所,,令和07年04月16日,一般会計,福祉費,子供・子育て支援費,児童相談所費,役務費,令和７年度産業医に係る傷害補償保険加入に係る支出,"85,130 "
福祉局,練馬児童相談所,,令和07年04月22日,一般会計,福祉費,子供・子育て支援費,児童相談所費,扶助費,常時必要とする経費の資金前渡について（扶助費）,"16,261 "
福祉局,練馬児童相談所,,令和07年04月23日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　光熱水費,常時必要とする経費の資金前渡について,"10,000 "
福祉局,練馬児童相談所,,令和07年04月23日,一般会計,福祉費,子供・子育て支援費,児童相談所費,需用費　光熱水費,ガソリン代に係る資金前渡について,"5,000 "
福祉局,練馬児童相談所,,令和07年04月30日,一般会計,福祉費,福祉管理費,管理費,報償費,令和7年度産業医報償費の支払について,"54,004 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,需用費　一般需用費,令和7年度少額支払案件の支出（4月分）,"200,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,役務費,令和7年度少額支払案件の支出（4月分）,"80,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,委託料,令和7年度少額支払案件の支出（4月分）,"20,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,扶助費,令和７年度医療費の支出（多摩支所）４月分,"50,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,役務費,令和7年度移送費の支出（多摩支所）,"20,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,需用費　一般需用費,令和7年度少額支払い案件の支出（多摩支所）4月分,"170,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,役務費,令和7年度少額支払い案件の支出（多摩支所）4月分,"100,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,委託料,令和7年度少額支払い案件の支出（多摩支所）4月分,"14,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,使用料及賃借料,令和7年度少額支払い案件の支出（多摩支所）4月分,"16,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,需用費　一般需用費,令和7年度被服等買入れ経費の支出及び精算（4月分）,"300,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,役務費,令和７年度移送費の支出４月分,"20,000 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,扶助費,令和７年度母子加算の支出４月分,"106,265 "
福祉局,女性相談支援センター,,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,女性福祉費,扶助費,令和７年度医療費の支出４月分,"50,000 "
福祉局,女性相談支援センター,,令和07年04月15日,一般会計,福祉費,子供・子育て支援費,女性福祉費,負担金補助及交付金,令和7年度東京都女性相談支援研究会年会費の支出,"9,000 "
福祉局,女性相談支援センター,,令和07年04月22日,一般会計,福祉費,子供・子育て支援費,女性福祉費,負担金補助及交付金,7サービス推進費補助金（女性自立支援施設）4月分,"8,416,446 "
福祉局,女性相談支援センター,,令和07年04月24日,一般会計,福祉費,子供・子育て支援費,女性福祉費,需用費　光熱水費,４月分  公共料金支払,"63,674 "
福祉局,女性相談支援センター,,令和07年04月28日,一般会計,福祉費,子供・子育て支援費,女性福祉費,需用費　光熱水費,４月分  公共料金支払,"491,539 "
福祉局,女性相談支援センター,,令和07年04月28日,一般会計,福祉費,子供・子育て支援費,女性福祉費,需用費　光熱水費,４月分  公共料金支払,"374,509 "
福祉局,北療育医療センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,少額案件前渡金の支出（4月分）一般需用費,"50,000 "
福祉局,北療育医療センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,少額案件前渡金の支出（4月分）負担金補助及交付金,"150,000 "
福祉局,北療育医療センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,少額案件前渡金の支出（4月分）役務費,"20,000 "
福祉局,北療育医療センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,少額案件前渡金の支出（4月分）使用料及賃借料,"50,000 "
福祉局,北療育医療センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,扶助費,少額案件前渡金の支出（4月分）扶助費,"30,000 "
福祉局,北療育医療センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,扶助費,令和7年度　生活訓練費（4月分）の支出,"26,000 "
福祉局,北療育医療センター,事務室,令和07年04月07日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,事務用郵券の買入れ,"97,300 "
福祉局,北療育医療センター,事務室,令和07年04月11日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,少額案件前渡金の支出（4月分②）負担金補助及交付金,"105,000 "
福祉局,北療育医療センター,事務室,令和07年04月15日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,令和７年度措置児童学級費の支出,"31,700 "
福祉局,北療育医療センター,事務室,令和07年04月15日,一般会計,福祉費,障害者施策推進費,障害者施設費,扶助費,令和７年度措置児童学級費の支出,"17,100 "
福祉局,北療育医療センター,事務室,令和07年04月17日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,年会費の支出,"228,000 "
福祉局,北療育医療センター,事務室,令和07年04月17日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,産業廃棄物電子ﾏﾆﾌｪｽﾄ利用料金に係る経費の支出・精算,"9,246 "
福祉局,北療育医療センター,事務室,令和07年04月17日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,印刷機用インクの買入れ,"34,650 "
福祉局,北療育医療センター,事務室,令和07年04月22日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,４月分  公共料金支払,"1,128,389 "
福祉局,北療育医療センター,事務室,令和07年04月23日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,感染性廃棄物電子ﾏﾆﾌｪｽﾄ利用料金の支出について,"2,288 "
福祉局,北療育医療センター,事務室,令和07年04月23日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,理髪委託（単価契約）4月分,"89,782 "
福祉局,北療育医療センター,事務室,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）PS201,"93,000 "
福祉局,北療育医療センター,事務室,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）SH302,"83,000 "
福祉局,北療育医療センター,事務室,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）DN306,"85,000 "
福祉局,北療育医療センター,事務室,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）GM204,"82,000 "
福祉局,北療育医療センター,事務室,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）GD303,"105,000 "
福祉局,北療育医療センター,事務室,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,医師借上住宅賃貸料の支出（５月分）MI403,"113,950 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）HJ204,"85,000 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）HJ201,"80,000 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）CH302,"87,500 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）EH202,"85,000 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）EH201,"85,000 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,看護師借上住宅賃貸料の支出（５月分）EH302,"85,000 "
福祉局,北療育医療センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,４月分  公共料金支払,"3,157,686 "
福祉局,北療育医療センター,事務室,令和07年04月30日,一般会計,福祉費,障害者施策推進費,障害者施設費,報償費,平成７年度　産業医活動に伴う報酬の支出（４月分）,"72,005 "
福祉局,北療育医療センター城南分園,,令和07年04月04日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,複数の少額支払案件に係る前渡金の支出（一般需用費）,"230,000 "
福祉局,北療育医療センター城南分園,,令和07年04月04日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,複数の少額支払案件に係る前渡金の支出（役務費）,"20,000 "
福祉局,北療育医療センター城南分園,,令和07年04月04日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,複数の少額支払案件に係る前渡金の支出（使用料及賃借,"20,000 "
福祉局,北療育医療センター城南分園,,令和07年04月04日,一般会計,福祉費,障害者施策推進費,障害者施設費,委託料,複数の少額支払案件に係る前渡金の支出（委託料）,"30,000 "
福祉局,北療育医療センター城南分園,,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,４月分  公共料金支払,"399,879 "
福祉局,北療育医療センター城北分園,,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,給食材料費の資金前渡について,"263,026 "
福祉局,北療育医療センター城北分園,,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,複数少額支払案件に係る資金前渡の支出(一般需用費),"50,000 "
福祉局,北療育医療センター城北分園,,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,複数少額支払案件に係る資金前渡の支出(役務費),"50,000 "
福祉局,北療育医療センター城北分園,,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,複数少額支払案件に係る資金前渡の支出(負担金),"30,000 "
福祉局,北療育医療センター城北分園,,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,複数少額支払案件に係る資金前渡の支出(使用賃),"20,000 "
福祉局,北療育医療センター城北分園,,令和07年04月15日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,通所ﾊﾞｽ試走用旅客自動車の借上,"53,020 "
福祉局,北療育医療センター城北分園,,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,給食材料費の資金前渡について,"278,232 "
福祉局,北療育医療センター城北分園,,令和07年04月25日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,４月分  公共料金支払,"1,059,867 "
福祉局,北療育医療センター城北分園,,令和07年04月30日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,４月分  公共料金支払,"178,699 "
福祉局,府中療育センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,少額支払案件に係る資金前渡(４月分 光熱水費),"30,000 "
福祉局,府中療育センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,少額支払案件に係る資金前渡(４月分 負担金),"60,000 "
福祉局,府中療育センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,使用料及賃借料,少額支払案件に係る資金前渡(４月分 使用料及賃借料),"60,000 "
福祉局,府中療育センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,少額支払案件に係る資金前渡(４月分 役務費),"60,000 "
福祉局,府中療育センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,少額支払案件に係る資金前渡(４月分 一般需用費),"40,000 "
福祉局,府中療育センター,事務室,令和07年04月01日,一般会計,福祉費,障害者施策推進費,障害者施設費,報償費,常時必要とする資金に係る資金前渡(４月分 報償費),"30,000 "
福祉局,府中療育センター,事務室,令和07年04月03日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,学会参加費の支出（医局　4/18分）,"65,000 "
福祉局,府中療育センター,事務室,令和07年04月04日,一般会計,福祉費,障害者施策推進費,障害者福祉費,旅費　普通旅費,認定看護師派遣研修に係る旅費の支出（４月分）,"47,700 "
福祉局,府中療育センター,事務室,令和07年04月07日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,学会参加費の支出（検査科　4/10分）,"30,000 "
福祉局,府中療育センター,事務室,令和07年04月07日,一般会計,福祉費,障害者施策推進費,障害者福祉費,負担金補助及交付金,学会参加費の支出（認定看護師　5/9分）,"10,000 "
福祉局,府中療育センター,事務室,令和07年04月09日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,郵便切手等の購入に要する経費の支出,"190,000 "
福祉局,府中療育センター,事務室,令和07年04月11日,一般会計,福祉費,障害者施策推進費,障害者福祉費,負担金補助及交付金,学会参加費の支出（認定看護師　4/26分）,"12,000 "
福祉局,府中療育センター,事務室,令和07年04月14日,一般会計,福祉費,障害者施策推進費,障害者福祉費,負担金補助及交付金,学会参加費の支出（認定看護師　7/4分）,"13,000 "
福祉局,府中療育センター,事務室,令和07年04月14日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,花束の買入れ,"2,200 "
福祉局,府中療育センター,事務室,令和07年04月14日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,医師借上げ住宅に係る賃料等の支払い,"130,000 "
福祉局,府中療育センター,事務室,令和07年04月14日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,医師借上げ住宅に係る賃料等の支払い,"414,090 "
福祉局,府中療育センター,事務室,令和07年04月14日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,医師借上げ住宅に係る賃料等の支払い,"29,330 "
福祉局,府中療育センター,事務室,令和07年04月14日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,医師借上げ住宅に係る賃料等の支払い,"52,800 "
福祉局,府中療育センター,事務室,令和07年04月16日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,吸引器修理,"135,960 "
福祉局,府中療育センター,事務室,令和07年04月18日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,機械浴槽修理,"48,598 "
福祉局,府中療育センター,事務室,令和07年04月18日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,プリンター修理,"104,060 "
福祉局,府中療育センター,事務室,令和07年04月22日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,会議参加費の支出（施設　5/22）,"30,000 "
福祉局,府中療育センター,事務室,令和07年04月22日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,緊急地震速報受信機年間サービス料の支出,"39,600 "
福祉局,府中療育センター,事務室,令和07年04月22日,一般会計,福祉費,障害者施策推進費,障害者福祉費,負担金補助及交付金,学会参加費の支出（7/4）,"13,000 "
福祉局,府中療育センター,事務室,令和07年04月22日,一般会計,福祉費,障害者施策推進費,障害者福祉費,負担金補助及交付金,学会参加費の支出（5/10）,"18,000 "
福祉局,府中療育センター,事務室,令和07年04月22日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,室名サインの買入れ,"4,950 "
福祉局,府中療育センター,事務室,令和07年04月23日,一般会計,福祉費,障害者施策推進費,障害者福祉費,負担金補助及交付金,重症心身障害看護師の認定更新に伴う審査料の支出,"13,000 "
福祉局,府中療育センター,事務室,令和07年04月23日,一般会計,福祉費,障害者施策推進費,障害者福祉費,役務費,重症心身障害看護師の認定更新に伴う審査料の支出,220 
福祉局,府中療育センター,事務室,令和07年04月24日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,薬品在庫管理システムプロバイダ利用料支出（4月分）,"18,700 "
福祉局,府中療育センター,事務室,令和07年04月24日,一般会計,福祉費,障害者施策推進費,障害者福祉費,使用料及賃借料,令和7年度看護宿舎借上げ住宅賃貸料の支出（5月分）,"424,660 "
福祉局,府中療育センター,事務室,令和07年04月24日,一般会計,福祉費,障害者施策推進費,障害者施設費,負担金補助及交付金,令和7年度医師会費の支出,"86,200 "
福祉局,府中療育センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,寝台修理,"174,702 "
福祉局,府中療育センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,追録の買入れ,"5,574 "
福祉局,府中療育センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,役務費,産業廃棄物に係る電子マニフェスト利用料金の支出,"1,980 "
福祉局,府中療育センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,トナーカートリッジ外１点の買入れ,"175,670 "
福祉局,府中療育センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,三角マット修理,"82,500 "
福祉局,府中療育センター,事務室,令和07年04月28日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　光熱水費,４月分  公共料金支払,"10,267,221 "
福祉局,府中療育センター,事務室,令和07年04月30日,一般会計,福祉費,障害者施策推進費,障害者施設費,需用費　一般需用費,ボイラー修理,"264,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,花見交流会に係る資金前渡と精算,"318,002 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,児童日用雑貨費に係る資金前渡　4月分,"503,700 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,児童被服費に係る資金前渡　4月分,"564,400 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,児童寝具費に係る資金前渡,"128,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,寮外食費に係る資金前渡　4月分,"153,800 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,維持管理消耗品費に係る資金前渡　4月分,"600,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　光熱水費,維持管理燃料費に係る資金前渡　4月分,"90,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,児童移送費に係る資金前渡　4月分,"150,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,使用料及賃借料,有料道路及駐車場使用料に係る資金前渡　4月分,"80,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,扶助費,医療費に係る資金前渡　4月分,"300,000 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,扶助費,生活指導訓練費に係る資金前渡　4月分,"234,104 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,扶助費,特別育成費に係る資金前渡　4月分,"594,200 "
福祉局,誠明学園,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,児童理髪費に係る資金前渡　4月分,"159,750 "
福祉局,誠明学園,管理課,令和07年04月08日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,入院に係る資金前渡と精算,770 
福祉局,誠明学園,管理課,令和07年04月08日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,扶助費,入院に係る資金前渡と精算,"178,200 "
福祉局,誠明学園,管理課,令和07年04月22日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　光熱水費,４月分  公共料金支払,"2,027,446 "
福祉局,誠明学園,管理課,令和07年04月25日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,負担金補助及交付金,小学校負担金に係る資金前渡　4月分,"65,000 "
福祉局,誠明学園,管理課,令和07年04月25日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,負担金補助及交付金,小学校負担金に係る資金前渡　遠足分,"30,000 "
福祉局,誠明学園,管理課,令和07年04月25日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,負担金補助及交付金,中学校負担金に係る資金前渡　4月分,"460,000 "
福祉局,誠明学園,管理課,令和07年04月28日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,実用英語技能検定試験受験に係る資金前渡と精算,"21,500 "
福祉局,誠明学園,管理課,令和07年04月28日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,委託料,健康診断実施に係る資金前渡と精算,"322,000 "
福祉局,誠明学園,管理課,令和07年04月30日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,春のホリデー外出実施に係る資金前渡と精算,"129,400 "
福祉局,誠明学園,管理課,令和07年04月30日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,春のホリデー外出実施に係る資金前渡と精算,"9,320 "
福祉局,誠明学園,管理課,令和07年04月30日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,使用料及賃借料,春のホリデー外出実施に係る資金前渡と精算,"119,400 "
福祉局,誠明学園,管理課,令和07年04月30日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　光熱水費,下水道利用料に係る資金前渡と精算,"615,343 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,少額支払案件に係る前渡金の支出（一般需用費）4月,"250,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,少額支払案件に係る前渡金の支出（役務費）4月,"50,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　光熱水費,ガソリン外の支出及び精算について（4月）,"30,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,生活用品購入経費外の支出及び精算について（4月）,"720,800 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,行事用飲食物経費外の支出及び精算について（4月）,"35,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,児童給食用賄費外の支出及び精算について（2月）,"95,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,需用費　一般需用費,医務用医薬品外の支出及び精算について（4月）,"50,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,役務費,児童移送費外の支出及び精算について（4月）,"57,520 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,使用料及賃借料,施設使用料外の支出及び精算について（4月）,"204,500 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,負担金補助及交付金,学校負担金外の支出及び精算について（4月）,"80,000 "
福祉局,萩山実務学校,管理課,令和07年04月01日,一般会計,福祉費,子供・子育て支援費,児童福祉施設費,扶助費,生活指導訓練費の支出及び精算について（4月）,"177,950 "
