公金支出情報（令和　７年　５月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,支払額（円）
政策企画局,政策部,渉外課,令和07年05月14日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,東京都事務室に係る管理料等負担金の支払（4月分）,"1,226,382 "
政策企画局,政策部,渉外課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,役務費,５月分  公共料金支払,"2,788 "
政策企画局,政策部,渉外課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,新聞購読料（公明新聞）の支払（4月分）,"2,270 "
政策企画局,政策部,渉外課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,衆議院公報の購入（単価契約）に係る支払（4月分）,"3,118 "
政策企画局,政策部,渉外課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに関する契約の支払(単価契約)(4月分),"10,942 "
政策企画局,政策部,渉外課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに関する契約の支払(単価契約)(4月分),"44,210 "
政策企画局,政策部,渉外課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,役務費,新聞記事等検索サービスの利用に係る経費の支出(4月),"8,800 "
政策企画局,政策部,渉外課,令和07年05月23日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和７年度　関東ブロック東京事務所長会分担金の納入,"20,000 "
政策企画局,政策部,渉外課,令和07年05月23日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,電気・水道料金負担金の支払（4月分）,"13,158 "
政策企画局,政策部,渉外課,令和07年05月23日,一般会計,総務費,政策企画費,管理費,役務費,東京都事務室に係る電話料金の支払（4月分）,"4,191 "
政策企画局,外務部,管理課,令和07年05月13日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,少額支払案件に係る資金前渡について（一需５月）,"123,006 "
政策企画局,外務部,管理課,令和07年05月13日,一般会計,総務費,政策企画費,管理費,役務費,少額支払案件に係る資金前渡について（役務５月）,"13,820 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,海外都市への職員派遣に係る現地経費の支出（パリ市）,"626,436 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,役務費,海外都市への職員派遣に係る現地経費の支出（パリ市）,"10,880 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,(一財)自治体国際化協会派遣現地経費(シドニー事務所),"3,944,592 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,役務費,(一財)自治体国際化協会派遣現地経費(シドニー事務所),"10,880 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,海外都市への職員派遣に係る現地経費の支出（QLD州）,"828,250 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,役務費,海外都市への職員派遣に係る現地経費の支出（QLD州）,"10,880 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,令和７年度「フィナンシャル・タイムズ」の年間購読に,"115,000 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,知事の海外出張に係る現地経費,"50,000 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,役務費,知事の海外出張に係る現地経費,"96,520 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,知事の海外出張に係る現地経費,"70,000 "
政策企画局,外務部,管理課,令和07年05月15日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,知事の海外出張に係る現地経費（その２）,"255,000 "
政策企画局,外務部,管理課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,自治体国際化協会派遣現地経費(シンガポール事務所),"8,909,936 "
政策企画局,外務部,管理課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,役務費,自治体国際化協会派遣現地経費(シンガポール事務所),"10,880 "
政策企画局,外務部,管理課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和７年度北方領土の返還を求める都民会議会費支出,"1,000,000 "
政策企画局,外務部,管理課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,知事の海外出張(リヤド)に係る旅費,"5,804,495 "
政策企画局,外務部,管理課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,職員の海外出張（リヤド・ローマ）に係る旅費の支出,"2,700,149 "
政策企画局,外務部,管理課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,職員の海外出張（バンコク・タイ）旅費支出,"449,015 "
政策企画局,外務部,管理課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,(一財)自治体国際化協会派遣現地経費(ロンドン事務所),"4,429,842 "
政策企画局,外務部,管理課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,役務費,(一財)自治体国際化協会派遣現地経費(ロンドン事務所),"10,000 "
政策企画局,外務部,管理課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,(一財)自治体国際化協会派遣現地経費(北京事務所),"5,024,057 "
政策企画局,外務部,管理課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,役務費,(一財)自治体国際化協会派遣現地経費(北京事務所),"12,512 "
政策企画局,外務部,管理課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和７年度外国青年招致事業（JETプログラム）に係る,"1,200,000 "
政策企画局,外務部,管理課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,職員の海外出張（シアトル）に係る旅費の支出,"8,654 "
政策企画局,外務部,管理課,令和07年05月20日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,複写サービスに係る支出,"150,108 "
政策企画局,外務部,管理課,令和07年05月21日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,新聞の購読（４月分）,"35,480 "
政策企画局,外務部,管理課,令和07年05月21日,一般会計,総務費,政策企画費,管理費,役務費,令和７年度労働者派遣（秘書事務）（４月分）,"211,266 "
政策企画局,外務部,管理課,令和07年05月21日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,タクシーチケットによるタクシー利用料金支払４月分,"142,948 "
政策企画局,外務部,管理課,令和07年05月22日,一般会計,総務費,政策企画費,管理費,役務費,モバイルWi-Fiルーターの借入れ,"52,170 "
政策企画局,外務部,管理課,令和07年05月23日,一般会計,総務費,政策企画費,管理費,役務費,「ウォールストリートジャーナル（電子版）」の購読,"80,388 "
政策企画局,外務部,管理課,令和07年05月26日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,海外都市への職員派遣に係る旅費の支出（パリ市）,"2,235,015 "
政策企画局,外務部,管理課,令和07年05月26日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,(一財)自治体国際化協会派遣研修旅費(シドニー),"6,010,103 "
政策企画局,外務部,管理課,令和07年05月30日,一般会計,総務費,政策企画費,管理費,旅費　普通旅費,(一財)自治体国際化協会派遣研修旅費(北京),"3,960,000 "
政策企画局,外務部,管理課,令和07年05月30日,一般会計,総務費,政策企画費,管理費,役務費,「フォーサイト」の購読,"80,000 "
政策企画局,外務部,事業課,令和07年05月02日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,実務責任者級会議に伴う会場、客室使用料及び飲食費,"5,811,982 "
政策企画局,外務部,事業課,令和07年05月02日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,実務責任者級会議に伴う会場、客室使用料及び飲食費,"19,032,292 "
政策企画局,外務部,事業課,令和07年05月02日,一般会計,総務費,政策企画費,管理費,役務費,実務責任者級会議に伴う会場、客室使用料及び飲食費,"3,520 "
政策企画局,外務部,事業課,令和07年05月07日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,アブダビ経済開発庁長官一行との懇談会に係る支出,"645,150 "
政策企画局,外務部,事業課,令和07年05月07日,一般会計,総務費,政策企画費,管理費,役務費,アブダビ経済開発庁長官一行との懇談会に係る支出,880 
政策企画局,外務部,事業課,令和07年05月07日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,アブダビ経済開発庁長官一行との懇談会に係る支出,"341,550 "
政策企画局,外務部,事業課,令和07年05月08日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,エジプト通信情報技術大臣一行との懇談会にかかる支出,"638,825 "
政策企画局,外務部,事業課,令和07年05月08日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,エジプト通信情報技術大臣一行との懇談会にかかる支出,"341,550 "
政策企画局,外務部,事業課,令和07年05月08日,一般会計,総務費,政策企画費,管理費,役務費,エジプト通信情報技術大臣一行との懇談会にかかる支出,880 
政策企画局,外務部,事業課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,役務費,国際会議等資料翻訳委託(単価契約)の支出(4月分),"35,475 "
政策企画局,外務部,事業課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,役務費,職員の海外出張（サウジ及びイタリア）に係る現地費用,"13,730 "
政策企画局,外務部,事業課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,職員の海外出張（サウジ及びイタリア）に係る現地費用,"125,000 "
政策企画局,外務部,事業課,令和07年05月16日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,職員の海外出張（サウジ及びイタリア）に係る現地費用,"10,000 "
政策企画局,外務部,事業課,令和07年05月19日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,職員の海外出張（バンコク）に係る現地経費の支出,"27,638 "
政策企画局,外務部,事業課,令和07年05月21日,一般会計,総務費,政策企画費,管理費,役務費,海外出張（エジプト）のWi－Fiルーター（１台）の借入,"28,840 "
政策企画局,外務部,事業課,令和07年05月27日,一般会計,総務費,政策企画費,管理費,役務費,都政説明に係る資料の翻訳委託（単価契約）の支出,"11,550 "
政策企画局,外務部,企画課,令和07年05月08日,一般会計,総務費,政策企画費,管理費,需用費　一般需用費,CPグループ上級会長一行との懇親会に係る支出について,"210,000 "
